Time,Position,Data 2,Time,Position,Data 3,Time,Position,Data 4,Time,Position
15.696,-0.000364969,,,,,,,,15.69590347,-0.003923501
15.697,-0.000366165,,,,,,,,15.69733089,0.008459054
15.698,-0.000367322,,,,,,,,15.69659241,0.008061775
15.699,-0.000368442,,,,,,,,15.69910494,0.019205712
15.7,-0.000369524,,,,,,,,15.70069179,-0.012012403
15.701,-0.000370568,,,,,,,,15.7006985,0.003093809
15.702,-0.000371574,,,,,,,,15.70133379,-0.002989717
15.703,-0.000372541,,,,,,,,15.70155286,-0.002103616
15.704,-0.000373471,,,,,,,,15.70441052,-0.013710735
15.705,-0.000374362,,,,,,,,15.7033747,0.01094487
15.706,-0.000375215,,,,,,,,15.70683814,-0.005090252
15.707,-0.00037603,,,,,,,,15.70722438,-0.004238145
15.708,-0.000376806,,,,,,,,15.70956939,0.012259634
15.709,-0.000377543,,,,,,,,15.7091785,0.00183475
15.71,-0.000378243,,,,,,,,15.7103091,-0.017873198
15.711,-0.000378903,,,,,,,,15.71077823,-0.000553472
15.712,-0.000379526,,,,,,,,15.71201309,-0.004572921
15.713,-0.000380109,,,,,,,,15.71240207,-0.015154405
15.714,-0.000380654,,,,,,,,15.71377689,-0.005584178
15.715,-0.000381161,,,,,,,,15.71442178,0.017966324
15.716,-0.000381629,,,,,,,,15.71596671,-0.000213061
15.717,-0.000382058,,,,,,,,15.71856717,-0.014432696
15.718,-0.000382449,,,,,,,,15.71846555,-0.004668014
15.719,-0.000382801,,,,,,,,15.71807684,0.002226409
15.72,-0.000383114,,,,,,,,15.71943483,0.004081672
15.721,-0.000383389,,,,,,,,15.71943807,-0.018085242
15.722,-0.000383625,,,,,,,,15.72171241,-0.011801978
15.723,-0.000383823,,,,,,,,15.72241215,0.008340795
15.724,-0.000383982,,,,,,,,15.72370013,-0.015716621
15.725,-0.000384102,,,,,,,,15.72352146,-0.007661394
15.726,-0.000384184,,,,,,,,15.72570619,-0.008977631
15.727,-0.000384228,,,,,,,,15.72769307,0.010713823
15.728,-0.000384233,,,,,,,,15.72782125,-0.000197147
15.729,-0.0003842,,,,,,,,15.73043675,0.001709107
15.73,-0.000384128,,,,,,,,15.73131976,0.000657872
15.731,-0.000384018,,,,,,,,15.73140761,0.013707995
15.732,-0.00038387,,,,,,,,15.73072763,-0.012340715
15.733,-0.000383683,,,,,,,,15.73264167,-0.026000821
15.734,-0.000383459,,,,,,,,15.73400967,0.00128273
15.735,-0.000383196,,,,,,,,15.73621811,0.015360383
15.736,-0.000382895,,,,,,,,15.73577612,0.014433421
15.737,-0.000382556,,,,,,,,15.73715203,0.012093194
15.738,-0.00038218,,,,,,,,15.73697062,-0.015031999
15.739,-0.000381765,,,,,,,,15.73818773,-0.00739744
15.74,-0.000381313,,,,,,,,15.74153608,-0.003862537
15.741,-0.000380823,,,,,,,,15.74306991,-0.000955988
15.742,-0.000380296,,,,,,,,15.74184193,-0.017690456
15.743,-0.000379731,,,,,,,,15.74374316,0.007610704
15.744,-0.000379128,,,,,,,,15.74289072,0.009563076
15.745,-0.000378489,,,,,,,,15.74386152,-0.001695419
15.746,-0.000377812,,,,,,,,15.74507351,-0.007009334
15.747,-0.000377098,,,,,,,,15.74863457,0.010265061
15.748,-0.000376347,,,,,,,,15.74807685,-0.006673958
15.749,-0.000375559,,,,,,,,15.75010583,-0.014068982
15.75,-0.000374735,,,,,,,,15.74908695,-0.004256757
15.751,-0.000373874,,,,,,,,15.75057693,-0.011161646
15.752,-0.000372976,,,,,,,,15.75081571,-0.004193614
15.753,-0.000372042,,,,,,,,15.75327882,0.003934948
15.754,-0.000371072,,,,,,,,15.75482134,-0.005043703
15.755,-0.000370066,,,,,,,,15.75361371,-0.008221216
15.756,-0.000369023,,,,,,,,15.7553974,-0.012396669
15.757,-0.000367945,,,,,,,,15.75830664,-0.004752676
15.758,-0.000366831,,,,,,,,15.75731004,-0.002594516
15.759,-0.000365682,,,,,,,,15.75794026,-0.003375596
15.76,-0.000364497,,,,,,,,15.76055053,0.017325492
15.761,-0.000363277,,,,,,,,15.76209957,0.020346531
15.762,-0.000362021,,,,,,,,15.7607466,0.020900805
15.763,-0.000360731,,,,,,,,15.76294419,-0.014931169
15.764,-0.000359406,,,,,,,,15.76409764,-0.008901044
15.765,-0.000358047,,,,,,,,15.76546894,-0.007014165
15.766,-0.000356653,,,,,,,,15.76522965,0.020043904
15.767,-0.000355224,,,,,,,,15.76772769,-0.023819377
15.768,-0.000353762,,,,,,,,15.76662018,-0.000459615
15.769,-0.000352266,,,,,,,,15.76982339,0.015108934
15.77,-0.000350736,,,,,,,,15.77033865,0.001132592
15.771,-0.000349173,,,,,,,,15.772979,0.01461014
15.772,-0.000347576,,,,,,,,15.77213491,0.006436346
15.773,-0.000345946,,,,,,,,15.77297792,-0.024156986
15.774,-0.000344283,,,,,,,,15.77438412,-0.002867295
15.775,-0.000342587,,,,,,,,15.77524808,-0.002105152
15.776,-0.000340859,,,,,,,,15.77690077,-0.020756145
15.777,-0.000339099,,,,,,,,15.77806747,-0.004401143
15.778,-0.000337306,,,,,,,,15.77949908,0.002376957
15.779,-0.000335482,,,,,,,,15.7783739,0.001054257
15.78,-0.000333626,,,,,,,,15.77980052,-0.014656914
15.781,-0.000331738,,,,,,,,15.78100738,0.017284292
15.782,-0.000329819,,,,,,,,15.78214866,0.000910367
15.783,-0.000327868,,,,,,,,15.78176925,-0.001261754
15.784,-0.000325888,,,,,,,,15.78549694,-0.004417375
15.785,-0.000323876,,,,,,,,15.78519786,-0.00363153
15.786,-0.000321834,,,,,,,,15.78496713,0.004539141
15.787,-0.000319762,,,,,,,,15.78649437,0.007702
15.788,-0.00031766,,,,,,,,15.78963117,0.008779556
15.789,-0.000315528,,,,,,,,15.78640301,-0.009030202
15.79,-0.000313367,,,,,,,,15.79062744,0.006022166
15.791,-0.000311177,,,,,,,,15.79141398,-0.003566482
15.792,-0.000308958,,,,,,,,15.79298936,-0.00537711
15.793,-0.000306711,,,,,,,,15.79412789,-0.018289799
15.794,-0.000304435,,,,,,,,15.79240795,0.007048653
15.795,-0.00030213,,,,,,,,15.79466583,0.001664134
15.796,-0.000299798,,,,,,,,15.79711306,-0.004730599
15.797,-0.000297439,,,,,,,,15.79738932,-0.006717936
15.798,-0.000295052,,,,,,,,15.79975608,-0.011169711
15.799,-0.000292637,,,,,,,,15.7991002,-0.011652383
15.8,-0.000290196,,,,,,,,15.79989883,0.007022733
15.801,-0.000287729,,,,,,,,15.80255122,0.001732374
15.802,-0.000285235,,,,,,,,15.80247121,0.021894673
15.803,-0.000282715,,,,,,,,15.80179723,0.00273227
15.804,-0.000280169,,,,,,,,15.80364153,0.000431814
15.805,-0.000277598,,,,,,,,15.80490342,0.009861956
15.806,-0.000275002,,,,,,,,15.80524133,-0.004674258
15.807,-0.000272381,,,,,,,,15.80766496,-0.006910137
15.808,-0.000269735,,,,,,,,15.80739245,0.004446836
15.809,-0.000267065,,,,,,,,15.80861861,-0.019123697
15.81,-0.000264371,,,,,,,,15.81035602,0.003307403
15.811,-0.000261653,,,,,,,,15.81007896,-0.003558371
15.812,-0.000258912,,,,,,,,15.81011663,-0.002146295
15.813,-0.000256148,,,,,,,,15.81405429,0.00030191
15.814,-0.000253361,,,,,,,,15.81361918,-0.008581798
15.815,-0.000250551,,,,,,,,15.81474898,0.004948363
15.816,-0.000247719,,,,,,,,15.81501795,-0.003779677
15.817,-0.000244865,,,,,,,,15.81701698,0.002448943
15.818,-0.00024199,,,,,,,,15.81916669,-0.032057095
15.819,-0.000239093,,,,,,,,15.8178446,-0.001928192
15.82,-0.000236175,,,,,,,,15.82162008,-0.018532104
15.821,-0.000233237,,,,,,,,15.82244335,-0.009950272
15.822,-0.000230278,,,,,,,,15.82280066,0.011549467
15.823,-0.000227299,,,,,,,,15.82311684,0.004927785
15.824,-0.0002243,,,,,,,,15.82328064,0.014692324
15.825,-0.000221282,,,,,,,,15.82380581,-0.000954881
15.826,-0.000218245,,,,,,,,15.82563076,-0.021860923
15.827,-0.000215189,,,,,,,,15.8270674,-0.006640608
15.828,-0.000212115,,,,,,,,15.82902824,-0.023500304
15.829,-0.000209022,,,,,,,,15.82976645,0.00658359
15.83,-0.000205912,,,,,,,,15.82899332,-0.009651723
15.831,-0.000202784,,,,,,,,15.83013837,-0.013373334
15.832,-0.000199639,,,,,,,,15.83193164,0.01720646
15.833,-0.000196478,,,,,,,,15.83223828,0.003885312
15.834,-0.0001933,,,,,,,,15.83351225,-0.00908516
15.835,-0.000190105,,,,,,,,15.83466653,-0.013608508
15.836,-0.000186895,,,,,,,,15.8341948,-0.000339012
15.837,-0.000183669,,,,,,,,15.83651383,-0.000232546
15.838,-0.000180429,,,,,,,,15.83893056,-0.004660451
15.839,-0.000177173,,,,,,,,15.83665521,-0.009745609
15.84,-0.000173903,,,,,,,,15.84056442,0.014446749
15.841,-0.000170619,,,,,,,,15.84167886,-0.007275811
15.842,-0.000167321,,,,,,,,15.84259648,0.015054876
15.843,-0.00016401,,,,,,,,15.84307752,-0.010323785
15.844,-0.000160685,,,,,,,,15.84396764,-0.005461938
15.845,-0.000157348,,,,,,,,15.84462946,0.001847747
15.846,-0.000153999,,,,,,,,15.8461289,0.006326641
15.847,-0.000150637,,,,,,,,15.847358,0.010048312
15.848,-0.000147264,,,,,,,,15.84802343,0.000102659
15.849,-0.000143879,,,,,,,,15.85065006,0.005462708
15.85,-0.000140483,,,,,,,,15.85096584,0.008915673
15.851,-0.000137077,,,,,,,,15.85084188,0.003790975
15.852,-0.000133661,,,,,,,,15.8516436,0.001691014
15.853,-0.000130234,,,,,,,,15.85357771,-0.01185558
15.854,-0.000126798,,,,,,,,15.85447681,-0.001633518
15.855,-0.000123353,,,,,,,,15.85300287,-0.003652005
15.856,-0.000119898,,,,,,,,15.85709091,-0.003096977
15.857,-0.000116436,,,,,,,,15.85662883,0.010373403
15.858,-0.000112965,,,,,,,,15.85981879,0.012568384
15.859,-0.000109486,,,,,,,,15.85809599,0.000441295
15.86,-0.000106,,,,,,,,15.85917652,0.008813803
15.861,-0.000102506,,,,,,,,15.86030384,0.002630646
15.862,-9.90E-05,,,,,,,,15.86239872,-0.002564916
15.863,-9.55E-05,,,,,,,,15.86219051,0.004717745
15.864,-9.20E-05,,,,,,,,15.86472139,-0.010187464
15.865,-8.85E-05,,,,,,,,15.86494676,5.74E-05
15.866,-8.49E-05,,,,,,,,15.86528042,0.007238028
15.867,-8.14E-05,,,,,,,,15.86894953,0.005232731
15.868,-7.79E-05,,,,,,,,15.8684481,0.016837991
15.869,-7.43E-05,,,,,,,,15.86998635,0.012232473
15.87,-7.08E-05,,,,,,,,15.86931565,0.012495403
15.871,-6.73E-05,,,,,,,,15.87132252,0.001836053
15.872,-6.37E-05,,,,,,,,15.87117164,-0.001368523
15.873,-6.02E-05,,,,,,,,15.87274761,-8.62E-05
15.874,-5.66E-05,,,,,,,,15.87265097,0.014941873
15.875,-5.31E-05,,,,,,,,15.87412382,-0.014242716
15.876,-4.95E-05,,,,,,,,15.87634907,-0.01812656
15.877,-4.59E-05,,,,,,,,15.87690902,0.002012991
15.878,-4.24E-05,,,,,,,,15.877861,0.003494264
15.879,-3.88E-05,,,,,,,,15.87820779,-0.001972058
15.88,-3.53E-05,,,,,,,,15.88033839,-0.005114051
15.881,-3.17E-05,,,,,,,,15.87901919,-0.00632481
15.882,-2.81E-05,,,,,,,,15.88184503,-0.000948787
15.883,-2.46E-05,,,,,,,,15.88397686,-0.007560219
15.884,-2.10E-05,,,,,,,,15.88425653,0.00935975
15.885,-1.75E-05,,,,,,,,15.884708,0.001226586
15.886,-1.39E-05,,,,,,,,15.88511681,-0.003964576
15.887,-1.04E-05,,,,,,,,15.88583014,-0.008501049
15.888,-6.80E-06,,,,,,,,15.88924392,0.010825947
15.889,-3.26E-06,,,,,,,,15.88803767,-0.008237393
15.89,2.88E-07,,,,,,,,15.88903034,-0.001992816
15.891,3.83E-06,,,,,,,,15.89066812,-0.001487519
15.892,7.37E-06,,,,,,,,15.8922685,0.014904185
15.893,1.09E-05,,,,,,,,15.89282921,0.018836291
15.894,1.44E-05,,,,,,,,15.89272445,0.000319983
15.895,1.79E-05,,,,,,,,15.89531597,-0.011346656
15.896,2.15E-05,,,,,,,,15.89549213,-0.003935865
15.897,2.50E-05,,,,,,,,15.8970474,0.00846506
15.898,2.85E-05,,,,,,,,15.89765295,0.001444733
15.899,3.20E-05,,,,,,,,15.89836289,0.013006458
15.9,3.55E-05,,,,,,,,15.89925497,0.003501902
15.901,3.90E-05,,,,,,,,15.9008532,-0.008193588
15.902,4.24E-05,,,,,,,,15.90177839,0.005083044
15.903,4.59E-05,,,,,,,,15.90240307,-0.019137704
15.904,4.94E-05,,,,,,,,15.90381803,-0.002040183
15.905,5.28E-05,,,,,,,,15.90612543,-0.001969417
15.906,5.63E-05,,,,,,,,15.90617053,-0.00682349
15.907,5.97E-05,,,,,,,,15.9054462,0.007907111
15.908,6.31E-05,,,,,,,,15.90755097,-0.003741406
15.909,6.66E-05,,,,,,,,15.91087688,-0.008436128
15.91,7.00E-05,,,,,,,,15.91132914,0.004613678
15.911,7.34E-05,,,,,,,,15.91166292,-0.009973712
15.912,7.67E-05,,,,,,,,15.91074143,0.00520338
15.913,8.01E-05,,,,,,,,15.91325481,-0.015129125
15.914,8.35E-05,,,,,,,,15.91378916,0.006394913
15.915,8.68E-05,,,,,,,,15.91532215,-0.011346008
15.916,9.02E-05,,,,,,,,15.91734391,0.007126578
15.917,9.35E-05,,,,,,,,15.91791998,0.007085037
15.918,9.68E-05,,,,,,,,15.91947577,-0.009558801
15.919,0.000100119,,,,,,,,15.91749829,0.01899048
15.92,0.000103407,,,,,,,,15.91975825,0.003601344
15.921,0.000106682,,,,,,,,15.92130373,-0.006123618
15.922,0.000109943,,,,,,,,15.92244111,0.002822524
15.923,0.00011319,,,,,,,,15.92296938,-0.002198486
15.924,0.000116422,,,,,,,,15.92450939,-0.009068883
15.925,0.000119639,,,,,,,,15.92620866,-0.002203078
15.926,0.000122842,,,,,,,,15.92558523,-0.011233242
15.927,0.000126028,,,,,,,,15.92527049,0.000194101
15.928,0.000129199,,,,,,,,15.92666866,0.012947913
15.929,0.000132354,,,,,,,,15.92950516,0.01651488
15.93,0.000135493,,,,,,,,15.92949441,-0.000488508
15.931,0.000138614,,,,,,,,15.93091725,-0.010623446
15.932,0.000141719,,,,,,,,15.93362457,-0.009372743
15.933,0.000144807,,,,,,,,15.9306727,-0.009561194
15.934,0.000147877,,,,,,,,15.93469668,0.005728798
15.935,0.000150929,,,,,,,,15.93432645,0.001328486
15.936,0.000153963,,,,,,,,15.9352618,-0.002084911
15.937,0.000156978,,,,,,,,15.93642282,0.001073351
15.938,0.000159975,,,,,,,,15.93894054,0.01081501
15.939,0.000162953,,,,,,,,15.93886918,-0.00135115
15.94,0.000165912,,,,,,,,15.94022752,0.001182608
15.941,0.000168851,,,,,,,,15.93962465,-0.011730576
15.942,0.00017177,,,,,,,,15.94202321,0.004300229
15.943,0.000174669,,,,,,,,15.94325512,-0.021292542
15.944,0.000177548,,,,,,,,15.94313807,0.00235298
15.945,0.000180406,,,,,,,,15.94592079,-0.011575032
15.946,0.000183243,,,,,,,,15.94724462,-0.001257466
15.947,0.00018606,,,,,,,,15.94715709,0.005255713
15.948,0.000188854,,,,,,,,15.94890036,-0.001103732
15.949,0.000191627,,,,,,,,15.94869599,0.003293808
15.95,0.000194378,,,,,,,,15.95060409,-0.004172522
15.951,0.000197107,,,,,,,,15.9515655,-0.006756312
15.952,0.000199814,,,,,,,,15.95147326,-0.015153412
15.953,0.000202498,,,,,,,,15.95321433,-0.00391207
15.954,0.000205159,,,,,,,,15.95609716,-0.000424719
15.955,0.000207796,,,,,,,,15.95553323,0.008398835
15.956,0.000210411,,,,,,,,15.95383741,-0.00698599
15.957,0.000213002,,,,,,,,15.95697083,-0.013327708
15.958,0.000215568,,,,,,,,15.9590208,-0.007562973
15.959,0.000218111,,,,,,,,15.9582998,0.007807335
15.96,0.000220629,,,,,,,,15.96037873,-0.008252335
15.961,0.000223123,,,,,,,,15.96129619,-0.005935973
15.962,0.000225592,,,,,,,,15.96074052,-0.008296465
15.963,0.000228036,,,,,,,,15.96310144,0.016619619
15.964,0.000230455,,,,,,,,15.96397831,-0.016847118
15.965,0.000232848,,,,,,,,15.96507511,-0.004508637
15.966,0.000235216,,,,,,,,15.96725462,0.01606859
15.967,0.000237558,,,,,,,,15.96759061,-0.004753877
15.968,0.000239873,,,,,,,,15.9681562,0.009549188
15.969,0.000242163,,,,,,,,15.96725429,0.008636251
15.97,0.000244426,,,,,,,,15.96871205,-0.01140825
15.971,0.000246662,,,,,,,,15.97120386,0.003385351
15.972,0.000248871,,,,,,,,15.97328435,0.011675866
15.973,0.000251053,,,,,,,,15.97227687,0.005352522
15.974,0.000253208,,,,,,,,15.97422689,-0.008249631
15.975,0.000255336,,,,,,,,15.97396,0.001268597
15.976,0.000257436,,,,,,,,15.97676362,-0.004809704
15.977,0.000259508,,,,,,,,15.97536983,-0.002291962
15.978,0.000261552,,,,,,,,15.97748086,-0.006494427
15.979,0.000263568,,,,,,,,15.97968033,0.001603187
15.98,0.000265555,,,,,,,,15.98033998,0.004763367
15.981,0.000267514,,,,,,,,15.98272118,-0.009420081
15.982,0.000269444,,,,,,,,15.9820085,-0.007450521
15.983,0.000271346,,,,,,,,15.98361113,-0.008722262
15.984,0.000273218,,,,,,,,15.9840104,0.005929008
15.985,0.000275061,,,,,,,,15.98300796,0.005428271
15.986,0.000276875,,,,,,,,15.98734138,0.024854578
15.987,0.000278659,,,,,,,,15.98603879,0.013286975
15.988,0.000280414,,,,,,,,15.98759669,-0.00116179
15.989,0.000282139,,,,,,,,15.98805755,-0.018103255
15.99,0.000283834,,,,,,,,15.98948808,0.003328913
15.991,0.000285499,,,,,,,,15.99177528,-0.000150277
15.992,0.000287134,,,,,,,,15.99350159,-0.011806448
15.993,0.000288738,,,,,,,,15.99283878,-0.003683904
15.994,0.000290312,,,,,,,,15.99431158,-0.001340456
15.995,0.000291855,,,,,,,,15.99553932,-0.011572778
15.996,0.000293368,,,,,,,,15.99492666,0.005637098
15.997,0.00029485,,,,,,,,15.99551036,-0.008045304
15.998,0.000296301,,,,,,,,15.99887638,-0.003401825
15.999,0.000297721,,,,,,,,15.99975439,-0.001708243
16,0.000299109,,,,,,,,16.00192599,-0.006013586
16.001,0.000300466,,,,,,,,16.00269949,-0.002770547
16.002,0.000301792,,,,,,,,16.00184247,0.004818037
16.003,0.000303087,,,,,,,,16.00315172,-0.0130962
16.004,0.00030435,,,,,,,,16.00510928,-0.00197096
16.005,0.000305581,,,,,,,,16.00498132,0.00349153
16.006,0.00030678,,,,,,,,16.00614597,-0.004331737
16.007,0.000307948,,,,,,,,16.0072051,-0.003154154
16.008,0.000309083,,,,,,,,16.00787645,0.01823978
16.009,0.000310187,,,,,,,,16.00842923,0.001186481
16.01,0.000311259,,,,,,,,16.01050632,-0.002924202
16.011,0.000312298,,,,,,,,16.01209707,-0.002838191
16.012,0.000313305,,,,,,,,16.012482,-0.001074915
16.013,0.00031428,,,,,,,,16.01302728,0.00065597
16.014,0.000315222,,,,,,,,16.01490865,-0.007719399
16.015,0.000316132,,,,,,,,16.01633033,-0.006607006
16.016,0.000317009,,,,,,,,16.0146935,0.004526288
16.017,0.000317854,,,,,,,,16.01594481,0.012735025
16.018,0.000318666,,,,,,,,16.01822165,0.005369142
16.019,0.000319446,,,,,,,,16.01858813,-0.013588506
16.02,0.000320193,,,,,,,,16.01959294,0.017013014
16.021,0.000320907,,,,,,,,16.0223373,-0.015856239
16.022,0.000321588,,,,,,,,16.02145571,-0.00905833
16.023,0.000322236,,,,,,,,16.02155236,-0.003262066
16.024,0.000322852,,,,,,,,16.02413047,-0.006781096
16.025,0.000323435,,,,,,,,16.02547536,0.020971937
16.026,0.000323985,,,,,,,,16.02626681,0.013306589
16.027,0.000324502,,,,,,,,16.02712796,0.018263043
16.028,0.000324985,,,,,,,,16.02962679,0.012249127
16.029,0.000325436,,,,,,,,16.02890105,-0.002979792
16.03,0.000325854,,,,,,,,16.02982275,-0.009092633
16.031,0.000326239,,,,,,,,16.03036971,0.02101038
16.032,0.000326591,,,,,,,,16.03182599,-0.009972282
16.033,0.00032691,,,,,,,,16.03248388,0.023457255
16.034,0.000327196,,,,,,,,16.03487693,0.020601799
16.035,0.000327449,,,,,,,,16.03594988,0.002283947
16.036,0.000327669,,,,,,,,16.03791729,-0.010030047
16.037,0.000327856,,,,,,,,16.0378342,0.000610082
16.038,0.00032801,,,,,,,,16.03792074,-0.007507845
16.039,0.000328132,,,,,,,,16.03924214,-0.00605989
16.04,0.00032822,,,,,,,,16.04164225,0.010987507
16.041,0.000328275,,,,,,,,16.04039895,0.006449524
16.042,0.000328298,,,,,,,,16.04120501,0.003732542
16.043,0.000328287,,,,,,,,16.04250007,0.004498574
16.044,0.000328244,,,,,,,,16.04376763,-0.009571989
16.045,0.000328168,,,,,,,,16.04326271,0.020161309
16.046,0.00032806,,,,,,,,16.04722409,0.005571284
16.047,0.000327918,,,,,,,,16.0478985,-0.009703929
16.048,0.000327744,,,,,,,,16.04854673,-0.000850307
16.049,0.000327538,,,,,,,,16.04909219,-0.001880201
16.05,0.000327299,,,,,,,,16.04915123,-0.009970882
16.051,0.000327027,,,,,,,,16.05093202,-0.006226706
16.052,0.000326723,,,,,,,,16.05112298,0.000167777
16.053,0.000326387,,,,,,,,16.05216129,0.015295135
16.054,0.000326018,,,,,,,,16.0539728,0.007767639
16.055,0.000325617,,,,,,,,16.05338453,0.000823212
16.056,0.000325184,,,,,,,,16.05554294,0.019133388
16.057,0.000324719,,,,,,,,16.05858979,0.015939258
16.058,0.000324222,,,,,,,,16.05930279,-0.007586475
16.059,0.000323693,,,,,,,,16.05726996,0.015652896
16.06,0.000323132,,,,,,,,16.06259168,0.002384153
16.061,0.00032254,,,,,,,,16.06031688,0.004361283
16.062,0.000321916,,,,,,,,16.0605671,0.009481881
16.063,0.00032126,,,,,,,,16.06357211,-0.00314898
16.064,0.000320573,,,,,,,,16.0632662,0.005582937
16.065,0.000319854,,,,,,,,16.06498477,-0.003799521
16.066,0.000319105,,,,,,,,16.06698187,-0.005079509
16.067,0.000318324,,,,,,,,16.06707776,0.006204521
16.068,0.000317512,,,,,,,,16.06680626,0.004614347
16.069,0.000316669,,,,,,,,16.07064174,0.008387181
16.07,0.000315795,,,,,,,,16.06772796,-0.009626142
16.071,0.000314891,,,,,,,,16.07124146,-0.007701903
16.072,0.000313956,,,,,,,,16.0725923,0.002239752
16.073,0.00031299,,,,,,,,16.07147677,-0.01590997
16.074,0.000311995,,,,,,,,16.07147421,0.000450348
16.075,0.000310969,,,,,,,,16.07444433,-0.005750857
16.076,0.000309913,,,,,,,,16.07579161,0.014870512
16.077,0.000308827,,,,,,,,16.07633354,-0.006720128
16.078,0.000307711,,,,,,,,16.07772984,0.003462109
16.079,0.000306566,,,,,,,,16.07926197,-0.009838158
16.08,0.000305391,,,,,,,,16.08057543,0.016763238
16.081,0.000304187,,,,,,,,16.08224083,-0.00218952
16.082,0.000302954,,,,,,,,16.08149549,-0.008568313
16.083,0.000301691,,,,,,,,16.08285332,-0.008462124
16.084,0.0003004,,,,,,,,16.0829536,-0.017480514
16.085,0.00029908,,,,,,,,16.08435484,0.015738144
16.086,0.000297731,,,,,,,,16.08527746,0.007194946
16.087,0.000296354,,,,,,,,16.08734184,0.007213499
16.088,0.000294949,,,,,,,,16.08738443,-0.011812446
16.089,0.000293516,,,,,,,,16.08820399,-0.004087166
16.09,0.000292055,,,,,,,,16.08783653,-0.002214082
16.091,0.000290566,,,,,,,,16.08997722,-0.010656098
16.092,0.000289049,,,,,,,,16.09209906,-0.008082667
16.093,0.000287505,,,,,,,,16.09224077,4.12E-05
16.094,0.000285934,,,,,,,,16.09536568,-0.00050542
16.095,0.000284336,,,,,,,,16.0948598,0.009117592
16.096,0.000282711,,,,,,,,16.09522317,-0.005071418
16.097,0.00028106,,,,,,,,16.09362414,0.010471833
16.098,0.000279382,,,,,,,,16.09772562,0.03729173
16.099,0.000277678,,,,,,,,16.10083841,-0.011695181
16.1,0.000275948,,,,,,,,16.10034672,0.015846618
16.101,0.000274191,,,,,,,,16.10165552,-0.003389596
16.102,0.00027241,,,,,,,,16.10260877,0.001228044
16.103,0.000270602,,,,,,,,16.10242603,-0.012139
16.104,0.00026877,,,,,,,,16.1056648,-0.013597717
16.105,0.000266912,,,,,,,,16.10377748,0.004874983
16.106,0.00026503,,,,,,,,16.10634662,0.004684684
16.107,0.000263123,,,,,,,,16.10758387,-0.00212265
16.108,0.000261192,,,,,,,,16.10748664,0.012522186
16.109,0.000259236,,,,,,,,16.11020847,0.01136894
16.11,0.000257257,,,,,,,,16.1098627,0.001381819
16.111,0.000255254,,,,,,,,16.11144697,-0.00590904
16.112,0.000253227,,,,,,,,16.11106057,-0.002652734
16.113,0.000251177,,,,,,,,16.11220131,-0.010270525
16.114,0.000249104,,,,,,,,16.11317243,-0.012551766
16.115,0.000247009,,,,,,,,16.11517396,-0.00622607
16.116,0.00024489,,,,,,,,16.11783479,0.011309102
16.117,0.000242749,,,,,,,,16.11895449,-0.002106629
16.118,0.000240586,,,,,,,,16.11824587,0.007430378
16.119,0.000238402,,,,,,,,16.11783263,0.001466658
16.12,0.000236195,,,,,,,,16.11989111,-0.012154477
16.121,0.000233967,,,,,,,,16.12232158,0.003828922
16.122,0.000231718,,,,,,,,16.12270247,0.003771077
16.123,0.000229448,,,,,,,,16.12293821,-0.01772116
16.124,0.000227158,,,,,,,,16.12395357,0.008640852
16.125,0.000224847,,,,,,,,16.12453257,0.002268934
16.126,0.000222516,,,,,,,,16.12560914,0.006404021
16.127,0.000220165,,,,,,,,16.12813859,0.013783372
16.128,0.000217794,,,,,,,,16.12762071,0.00524316
16.129,0.000215404,,,,,,,,16.12828607,0.019512173
16.13,0.000212995,,,,,,,,16.13177121,0.001948585
16.131,0.000210567,,,,,,,,16.13148854,0.006598602
16.132,0.00020812,,,,,,,,16.13170521,0.002626321
16.133,0.000205655,,,,,,,,16.13317338,-0.003115444
16.134,0.000203172,,,,,,,,16.13437919,-0.030442484
16.135,0.000200671,,,,,,,,16.13486246,-0.007709634
16.136,0.000198152,,,,,,,,16.13684679,-0.000663152
16.137,0.000195616,,,,,,,,16.13554736,0.015729172
16.138,0.000193063,,,,,,,,16.13965386,-0.027767413
16.139,0.000190494,,,,,,,,16.13809388,0.014067137
16.14,0.000187908,,,,,,,,16.13919948,-0.018524794
16.141,0.000185305,,,,,,,,16.14089237,-0.017400149
16.142,0.000182687,,,,,,,,16.14186162,0.00938878
16.143,0.000180053,,,,,,,,16.14294758,0.003081385
16.144,0.000177404,,,,,,,,16.14420225,0.007215337
16.145,0.00017474,,,,,,,,16.14383446,0.002701493
16.146,0.000172061,,,,,,,,16.14489514,-0.011369101
16.147,0.000169367,,,,,,,,16.1471669,0.011130035
16.148,0.000166659,,,,,,,,16.14788215,0.016365459
16.149,0.000163937,,,,,,,,16.15001276,-0.004108261
16.15,0.000161202,,,,,,,,16.15016764,0.016620732
16.151,0.000158453,,,,,,,,16.15160977,-0.00433438
16.152,0.000155691,,,,,,,,16.15228146,0.018802717
16.153,0.000152917,,,,,,,,16.1529686,-0.010351362
16.154,0.000150129,,,,,,,,16.15431103,-0.002203025
16.155,0.00014733,,,,,,,,16.15454435,0.003144809
16.156,0.000144519,,,,,,,,16.15587288,0.006386368
16.157,0.000141696,,,,,,,,16.15646315,-0.008433444
16.158,0.000138861,,,,,,,,16.1599976,-0.015532538
16.159,0.000136016,,,,,,,,16.15973247,0.001263136
